,label,code,entity
11372,4430 Sosiaali- ja terveyspalvelut,2613660,KKNR
11373,4440 Koulutus- ja kulttuuripalvelut,2627772,KKNR
11374,4445 Koulutuskorvaukset työnantajille,2924124,KKNR
11375,4450 Osuus verotuskustannuksiin,2641884,KKNR
11376,4460 Muut yhteistoimintaosuudet,2655996,KKNR
11377,4470 Muut palvelut,2670108,KKNR
11378,4480 Aktivoidut palvelujen ostot,2684220,KKNR
11379,"4500-4699 Aineet, tarvikkeet ja tavarat",426300,KKNR
11380,4500-4699 Ostot tilikauden aikana,3559164,KKNR
11381,4500 Toimisto- ja koulutarvikkeet,1936284,KKNR
11382,4510 Kirjallisuus,1950396,KKNR
11383,4520 Elintarvikkeet,1964508,KKNR
11384,4530 Vaatteisto,1978620,KKNR
11385,4533 Lääkkeet,2768892,KKNR
11386,4534 Hoitotarvikkeet,2783004,KKNR
11387,4550 Puhdistusaineet ja -tarvikkeet,1992732,KKNR
11388,4560 Poltto- ja voiteluaineet,2006844,KKNR
11389,4568 Lämmitys,2020956,KKNR
11390,4569 Sähkö ja kaasu,2035068,KKNR
11391,4570 Vesi,2049180,KKNR
11392,4580 Kalusto,2063292,KKNR
11393,4590 Rakennusmateriaali,2077404,KKNR
11394,4600 Muu materiaali,2091516,KKNR
11395,"4640 Pysyviin vastaaviin aktivoidut aineet, tarvikkeet ja tavarat",2105628,KKNR
11396,4700-4799 Avustukset,3432156,KKNR
11397,4700 - 4739 Avustukset kotitalouksille,2119740,KKNR
11398,"4710 Omaishoidon tuki, hoitopalkkiot",2797116,KKNR
11399,4712 Kotihoidon tuki,2952348,KKNR
11400,4713 Kotihoidon tuen kuntalisä,2966460,KKNR
11401,4714 Yksityisen hoidon tuki,2980572,KKNR
11402,4715 Yksityisen hoidon tuen kuntalisä,2994684,KKNR
11403,4716 Osittainen hoitoraha,3008796,KKNR
11404,4717 Joustava hoitoraha,3022908,KKNR
11405,4721 Täydentävä toimeentulotuki,2811228,KKNR
11406,4722 Ehkäisevä toimeentulotuki,2825340,KKNR
11407,4723 Täydentävän ja ehkäisevän toimeentulotuen takaisinperintä,2726556,KKNR
11408,4739 Muut avustukset kotitalouksille,2133852,KKNR
11409,4742 Avustukset yhteisöille,2147964,KKNR
11410,4800-4995 Muut toimintakulut,3446268,KKNR
11411,4800-4899 Vuokrakulut,2698332,KKNR
11412,4810 Maa- ja vesialueiden vuokrakulut,1908060,KKNR
11413,4820 Rakennusten ja huoneistojen vuokrat,2162076,KKNR
11414,4830 Koneiden ja laitteiden vuokrat,2176188,KKNR
11415,4890 Muut vuokrat,2190300,KKNR
11416,4899 Aktivoidut vuokrakulut,3037020,KKNR
11417,4900-4995 Muut kulut,2712444,KKNR
11418,4901 Jätevero,821436,KKNR
11419,4910 Muut välilliset ja välittömät verot,835548,KKNR
11420,4920 Pysyvien vastaavien hyödykkeiden luovutustappiot,849660,KKNR
11421,4921 Luottotappiot toimintatuotoista (myyntisaamiset),1089564,KKNR
11422,4930 Takaustappiot,1103676,KKNR
11423,4931 Takauskorvausten takaisinperinnät,1117788,KKNR
11424,"4940 Muut toimintakulut, erittelemättömät",1131900,KKNR
11425,4990 Aktivoidut muut kulut,1146012,KKNR
11426,5000-5499 Verotulot,3460380,KKNR
11427,5000 Kunnan tulovero,3474492,KKNR
11428,5100 Kiinteistövero,1160124,KKNR
11429,5200 Osuus yhteisöveron tuotosta,3502716,KKNR
11430,5400 Muut verotulot,3516828,KKNR
11431,5500-5899 Valtionosuudet,3530940,KKNR
11432,5501-5503 Kunnan peruspalvelujen valtionosuus,1174236,KKNR
11433,5501 Kunnan peruspalvelujen valtionosuus (ilman tasauksia),1188348,KKNR
11434,5502 Verotuloihin perustuva valtionosuuksien tasaus,1202460,KKNR
11435,5503 Järjestelmämuutoksen tasaus,1230684,KKNR
11436,5700-5899 Muut valtionosuudet,1244796,KKNR
11437,5701 Opetus- ja kulttuuritoimen muut valtionosuudet,1258908,KKNR
11438,5801 Harkinnanvarainen valtionosuuden korotus,1273020,KKNR
11439,5850 Muut erittelemättömät valtionosuudet,1287132,KKNR
11440,5890 Verotulojen menetysten kompensaatio,3291036,KKNR
11441,6000-6999 Rahoitustuotot ja -kulut + (-),510972,KKNR
11442,6000-6099 Korkotuotot,496860,KKNR
11443,6040 Korkotuotot antolainoista,1301244,KKNR
11444,6050 Muut korkotuotot,1315356,KKNR
11445,6055 Korkojohdannaisiin liittyvät korkotuotot ja -kulut (tuottoja suojaava),2895900,KKNR
11446,6100-6199 Muut rahoitustuotot,482748,KKNR
11447,6100 Osinkotuotot ja osuuspääomien korot,1329468,KKNR
11448,6115 Korvaus peruspääomasta,1343580,KKNR
11449,6116 Korvaus jäännöspääomasta,1357692,KKNR
11450,6120 Verotilitysten korot ja korotukset,1371804,KKNR
11451,6130 Viivästyskorot,1385916,KKNR
11452,6140 Peruspääoman korot kuntayhtymiltä,1400028,KKNR
11453,6150 Kurssivoitot rahoituslainoista,1414140,KKNR
11454,6160 Arvopapereiden luovutusvoitot,1428252,KKNR
11455,6169 Korkojohdannaisiin liittyvät tuotot (ei-suojaava),1442364,KKNR
11456,6170 Muut erittelemättömät rahoitustuotot,1456476,KKNR
11457,6176 Takausprovisiot,1470588,KKNR
11458,6180 Rahoitusarvopaperien arvonalentumisten oikaisut (Arvonalentumisten palautumiset),1484700,KKNR
11459,6200-6299 Korkokulut,454524,KKNR
11460,6255 Korkokulut lainoista ulkopuolisilta,2839452,KKNR
11461,6270 Korkojohdannaisiin liittyvät korkokulut ja -tuotot (kuluja suojaava),2910012,KKNR
11462,6300-6399 Muut rahoituskulut,468636,KKNR
11463,6330 Kurssitappiot rahoituslainoista,1498812,KKNR
11464,6335 Arvopapereiden luovutustappiot,1512924,KKNR
11465,6360 Arvonalentumiset vaihtuvien vastaavien rahoitusarvopapereista,1527036,KKNR
11466,6370 Arvonalentumiset pysyvien vastaavien sijoituksista (pl. toimialasijoittamisen osakkeet ja -osuudet),1541148,KKNR
11467,6379 Korkojohdannaisiin liittyvät kulut (ei-suojaava),1555260,KKNR
11468,6380 Muut erittelemättömät rahoituskulut,1569372,KKNR
11469,7000-7299 Poistot ja arvonalentumiset,3206364,KKNR
11470,7100-7199 Suunnitelman mukaiset poistot,3220476,KKNR
11471,"7170 Suunnitelman mukaiset poistot, erittelemättömät",1583484,KKNR
11472,7180 Kertaluonteiset poistot,1597596,KKNR
11473,"7190 Pysyvien vastaavien hyödykkeiden luovutusvoitot ja -tappiot (epäolennaiset, ellei muissa tuotoissa/kuluissa)",1611708,KKNR
11474,7230-7299 Arvonalentumiset,3545052,KKNR
11475,7230 Pysyvien vastaavien hyödykkeiden arvonalentumiset,1625820,KKNR
11476,7240 Muut arvonalentumiset,1639932,KKNR
11477,8000-8199 Satunnaiset erät + (-),3262812,KKNR
11478,8000-8099 Satunnaiset tuotot,3248700,KKNR
11479,"8000 Satunnaiset tuotot, pysyvien vastaavien hyödykkeiden luovutusvoitot",1654044,KKNR
11480,"8010 Satunnaiset tuotot, omistusosuuksien luovutukset",1668156,KKNR
11481,"8020 Satunnaiset tuotot, vahingonkorvaukset ja sopimussakot",1682268,KKNR
11482,8050 Muut satunnaiset tuotot,1696380,KKNR
11483,8100-8199 Satunnaiset kulut,3234588,KKNR
11484,"8100 Satunnaiset kulut, pysyvien vastaavien hyödykkeiden luovutustappiot",1710492,KKNR
11485,"8110 Satunnaiset kulut, omistusosuuksien luovutukset",1724604,KKNR
11486,"8120 Satunnaiset kulut, vahingonkorvaukset ja sopimussakot",1738716,KKNR
11487,8130 Annetut akordit ja konserniavustukset,1752828,KKNR
11488,8150 Muut satunnaiset kulut,1766940,KKNR
11489,8500-8599 Poistoeron lisäys (vähennys),3305148,KKNR
11490,8500 Poistoeron lisäys,1781052,KKNR
11491,8550 Poistoeron vähennys,1795164,KKNR
11492,8600-8699 Varausten lisäys (vähennys),1809276,KKNR
11493,8600 Varausten lisäys,1823388,KKNR
11494,8650 Varausten vähennys,1837500,KKNR
11495,8700-8759 Rahastojen lisäys (vähennys),1851612,KKNR
11496,8700 Rahastojen lisäys,1865724,KKNR
11497,8750 Rahastojen vähennys,1879836,KKNR
11498,8800-8800 Tilikauden ylijäämä (alijäämä),3573276,KKNR
11499,"8800 Tilikauden ylijäämä (alijäämä), tili",3164028,KKNR
11500,Luontoisetujen raha-arvot,525084,KKNR
11501,Palautusjärjestelmän arvonlisävero käyttötaloudesta,412188,KKNR
11502,Toimintatuotot,3319261,KKNR
11503,3000-3199 Myyntituotot,3333373,KKNR
11504,"3005 Myyntituotot, tili",3051133,KKNR
11505,3200-3299 Maksutuotot,3361597,KKNR
11506,"3295 Maksutuotot, tili",3065245,KKNR
11507,3300-3399 Tuet ja avustukset,3375709,KKNR
11508,3300 Tuet ja avustukset (muilta),2232637,KKNR
11509,3350 Tuet ja avustukset muilta kunnilta,2938237,KKNR
11510,3390 Palkkatuki,1893949,KKNR
11511,3400-3559 Muut toimintatuotot,3389821,KKNR
11512,3400-3499 Vuokratuotot,3403933,KKNR
11513,"3499 Vuokratuotot, muut",2204413,KKNR
11514,3440 Maa- ja vesialueiden vuokratuotot,2218525,KKNR
11515,3500-3559 Muut tuotot,793213,KKNR
11516,3510 Pysyvien vastaavien hyödykkeiden luovutusvoitot,779101,KKNR
11517,3521 Vakuutusyhtiöiden vahinkovakuutuskorvaukset,1922173,KKNR
11518,"3530 Muut tuotot, erittelemättömät",807325,KKNR
11519,3536 Sakot ja uhkasakot,1216573,KKNR
11520,3700-3799 Valmistus omaan käyttöön,2881789,KKNR
11521,"3710 Valmistus omaan käyttöön, tili",3079357,KKNR
11522,Toimintakulut,3418045,KKNR
11523,4000-4299 Henkilöstökulut,3276925,KKNR
11524,4000-4099 Palkat ja palkkiot,3347485,KKNR
11525,4000 Maksetut palkat ja palkkiot,2246749,KKNR
11526,4060 Jaksotetut palkat ja palkkiot,2260861,KKNR
11527,4065 Aktivoidut palkat ja palkkiot,2274973,KKNR
11528,4090 Henkilöstökorvaukset,2289085,KKNR
11529,4100-4229 Henkilösivukulut,3488605,KKNR
11530,4100-4149 Eläkekulut,3587389,KKNR
11531,4110 Eläkevakuutusmaksut,2303197,KKNR
11532,4120 Maksetut eläkkeet,2317309,KKNR
11533,4130 Jaksotetut eläkekulut,2331421,KKNR
11534,4135 Aktivoidut eläkemenot,2345533,KKNR
11535,4150-4229 Muut henkilösivukulut,4321213,KKNR
11536,"4210 Muut henkilösivukulut, erittelemättömät",2373757,KKNR
11537,4190 Jaksotetut  sosiaalivakuutusmaksut,2387869,KKNR
11538,4200 Aktivoidut sosiaalivakuutusmaksut,2401981,KKNR
11539,4300-4499 Palvelujen ostot,383965,KKNR
11540,4300-4339 Asiakaspalvelujen ostot,2416093,KKNR
11541,"4300 Asiakaspalvelujen ostot, erittelemättömät",2430205,KKNR
11542,4315 Palveluseteli,2444317,KKNR
11543,4340-4499 Muiden palvelujen ostot,2458429,KKNR
11544,4340 Asiantuntijapalvelut,2740669,KKNR
11545,4341 Toimistopalvelut,2754781,KKNR
11546,4342 ICT-palvelut,2472541,KKNR
11547,4344 Rahoitus- ja pankkipalvelut,2486653,KKNR
11548,4346 Työvoiman vuokraus,2500765,KKNR
11549,"4350 Painatukset, ilmoitukset ja markkinointi",2514877,KKNR
11550,4360 Posti- ja kuriiripalvelut,2528989,KKNR
11551,4370 Vakuutukset,2867677,KKNR
11552,4380 Puhtaanapito- ja pesulapalvelut,2543101,KKNR
11553,4390 Rakennusten ja alueiden rakentamis- ja kunnossapitopalvelut,2557213,KKNR
11554,"4400 Koneiden, kaluston ja laitteiden rakentamis- ja kunnossapitopalvelut",2571325,KKNR
11555,4410 Majoitus- ja ravitsemispalvelut,2585437,KKNR
11556,4420 Matkustus- ja kuljetuspalvelut,2599549,KKNR
11557,4430 Sosiaali- ja terveyspalvelut,2613661,KKNR
11558,4440 Koulutus- ja kulttuuripalvelut,2627773,KKNR
11559,4445 Koulutuskorvaukset työnantajille,2924125,KKNR
11560,4450 Osuus verotuskustannuksiin,2641885,KKNR
11561,4460 Muut yhteistoimintaosuudet,2655997,KKNR
11562,4470 Muut palvelut,2670109,KKNR
11563,4480 Aktivoidut palvelujen ostot,2684221,KKNR
11564,"4500-4699 Aineet, tarvikkeet ja tavarat",426301,KKNR
11565,4500-4699 Ostot tilikauden aikana,3559165,KKNR
11566,4500 Toimisto- ja koulutarvikkeet,1936285,KKNR
11567,4510 Kirjallisuus,1950397,KKNR
11568,4520 Elintarvikkeet,1964509,KKNR
11569,4530 Vaatteisto,1978621,KKNR
11570,4533 Lääkkeet,2768893,KKNR
11571,4534 Hoitotarvikkeet,2783005,KKNR
11572,4550 Puhdistusaineet ja -tarvikkeet,1992733,KKNR
11573,4560 Poltto- ja voiteluaineet,2006845,KKNR
11574,4568 Lämmitys,2020957,KKNR
11575,4569 Sähkö ja kaasu,2035069,KKNR
11576,4570 Vesi,2049181,KKNR
11577,4580 Kalusto,2063293,KKNR
11578,4590 Rakennusmateriaali,2077405,KKNR
11579,4600 Muu materiaali,2091517,KKNR
11580,"4640 Pysyviin vastaaviin aktivoidut aineet, tarvikkeet ja tavarat",2105629,KKNR
11581,4700-4799 Avustukset,3432157,KKNR
11582,4700 - 4739 Avustukset kotitalouksille,2119741,KKNR
11583,"4710 Omaishoidon tuki, hoitopalkkiot",2797117,KKNR
11584,4712 Kotihoidon tuki,2952349,KKNR
11585,4713 Kotihoidon tuen kuntalisä,2966461,KKNR
11586,4714 Yksityisen hoidon tuki,2980573,KKNR
11587,4715 Yksityisen hoidon tuen kuntalisä,2994685,KKNR
11588,4716 Osittainen hoitoraha,3008797,KKNR
11589,4717 Joustava hoitoraha,3022909,KKNR
11590,4721 Täydentävä toimeentulotuki,2811229,KKNR
11591,4722 Ehkäisevä toimeentulotuki,2825341,KKNR
11592,4723 Täydentävän ja ehkäisevän toimeentulotuen takaisinperintä,2726557,KKNR
11593,4739 Muut avustukset kotitalouksille,2133853,KKNR
11594,4742 Avustukset yhteisöille,2147965,KKNR
11595,4800-4995 Muut toimintakulut,3446269,KKNR
11596,4800-4899 Vuokrakulut,2698333,KKNR
11597,4810 Maa- ja vesialueiden vuokrakulut,1908061,KKNR
11598,4820 Rakennusten ja huoneistojen vuokrat,2162077,KKNR
11599,4830 Koneiden ja laitteiden vuokrat,2176189,KKNR
11600,4890 Muut vuokrat,2190301,KKNR
11601,4899 Aktivoidut vuokrakulut,3037021,KKNR
11602,4900-4995 Muut kulut,2712445,KKNR
11603,4901 Jätevero,821437,KKNR
11604,4910 Muut välilliset ja välittömät verot,835549,KKNR
11605,4920 Pysyvien vastaavien hyödykkeiden luovutustappiot,849661,KKNR
11606,4921 Luottotappiot toimintatuotoista (myyntisaamiset),1089565,KKNR
11607,4930 Takaustappiot,1103677,KKNR
11608,4931 Takauskorvausten takaisinperinnät,1117789,KKNR
11609,"4940 Muut toimintakulut, erittelemättömät",1131901,KKNR
11610,4990 Aktivoidut muut kulut,1146013,KKNR
11611,5000-5499 Verotulot,3460381,KKNR
11612,5000 Kunnan tulovero,3474493,KKNR
11613,5100 Kiinteistövero,1160125,KKNR
11614,5200 Osuus yhteisöveron tuotosta,3502717,KKNR
11615,5400 Muut verotulot,3516829,KKNR
11616,5500-5899 Valtionosuudet,3530941,KKNR
11617,5501-5503 Kunnan peruspalvelujen valtionosuus,1174237,KKNR
11618,5501 Kunnan peruspalvelujen valtionosuus (ilman tasauksia),1188349,KKNR
11619,5502 Verotuloihin perustuva valtionosuuksien tasaus,1202461,KKNR
11620,5503 Järjestelmämuutoksen tasaus,1230685,KKNR
11621,5700-5899 Muut valtionosuudet,1244797,KKNR
11622,5701 Opetus- ja kulttuuritoimen muut valtionosuudet,1258909,KKNR
11623,5801 Harkinnanvarainen valtionosuuden korotus,1273021,KKNR
11624,5850 Muut erittelemättömät valtionosuudet,1287133,KKNR
11625,5890 Verotulojen menetysten kompensaatio,3291037,KKNR
11626,6000-6999 Rahoitustuotot ja -kulut + (-),510973,KKNR
11627,6000-6099 Korkotuotot,496861,KKNR
11628,6040 Korkotuotot antolainoista,1301245,KKNR
11629,6050 Muut korkotuotot,1315357,KKNR
11630,6055 Korkojohdannaisiin liittyvät korkotuotot ja -kulut (tuottoja suojaava),2895901,KKNR
11631,6100-6199 Muut rahoitustuotot,482749,KKNR
11632,6100 Osinkotuotot ja osuuspääomien korot,1329469,KKNR
11633,6115 Korvaus peruspääomasta,1343581,KKNR
11634,6116 Korvaus jäännöspääomasta,1357693,KKNR
11635,6120 Verotilitysten korot ja korotukset,1371805,KKNR
11636,6130 Viivästyskorot,1385917,KKNR
11637,6140 Peruspääoman korot kuntayhtymiltä,1400029,KKNR
11638,6150 Kurssivoitot rahoituslainoista,1414141,KKNR
11639,6160 Arvopapereiden luovutusvoitot,1428253,KKNR
11640,6169 Korkojohdannaisiin liittyvät tuotot (ei-suojaava),1442365,KKNR
11641,6170 Muut erittelemättömät rahoitustuotot,1456477,KKNR
11642,6176 Takausprovisiot,1470589,KKNR
11643,6180 Rahoitusarvopaperien arvonalentumisten oikaisut (Arvonalentumisten palautumiset),1484701,KKNR
11644,6200-6299 Korkokulut,454525,KKNR
11645,6255 Korkokulut lainoista ulkopuolisilta,2839453,KKNR
11646,6270 Korkojohdannaisiin liittyvät korkokulut ja -tuotot (kuluja suojaava),2910013,KKNR
11647,6300-6399 Muut rahoituskulut,468637,KKNR
11648,6330 Kurssitappiot rahoituslainoista,1498813,KKNR
11649,6335 Arvopapereiden luovutustappiot,1512925,KKNR
11650,6360 Arvonalentumiset vaihtuvien vastaavien rahoitusarvopapereista,1527037,KKNR
11651,6370 Arvonalentumiset pysyvien vastaavien sijoituksista (pl. toimialasijoittamisen osakkeet ja -osuudet),1541149,KKNR
11652,6379 Korkojohdannaisiin liittyvät kulut (ei-suojaava),1555261,KKNR
11653,6380 Muut erittelemättömät rahoituskulut,1569373,KKNR
11654,7000-7299 Poistot ja arvonalentumiset,3206365,KKNR
11655,7100-7199 Suunnitelman mukaiset poistot,3220477,KKNR
11656,"7170 Suunnitelman mukaiset poistot, erittelemättömät",1583485,KKNR
11657,7180 Kertaluonteiset poistot,1597597,KKNR
11658,"7190 Pysyvien vastaavien hyödykkeiden luovutusvoitot ja -tappiot (epäolennaiset, ellei muissa tuotoissa/kuluissa)",1611709,KKNR
11659,7230-7299 Arvonalentumiset,3545053,KKNR
11660,7230 Pysyvien vastaavien hyödykkeiden arvonalentumiset,1625821,KKNR
11661,7240 Muut arvonalentumiset,1639933,KKNR
11662,8000-8199 Satunnaiset erät + (-),3262813,KKNR
11663,8000-8099 Satunnaiset tuotot,3248701,KKNR
11664,"8000 Satunnaiset tuotot, pysyvien vastaavien hyödykkeiden luovutusvoitot",1654045,KKNR
11665,"8010 Satunnaiset tuotot, omistusosuuksien luovutukset",1668157,KKNR
11666,"8020 Satunnaiset tuotot, vahingonkorvaukset ja sopimussakot",1682269,KKNR
11667,8050 Muut satunnaiset tuotot,1696381,KKNR
11668,8100-8199 Satunnaiset kulut,3234589,KKNR
11669,"8100 Satunnaiset kulut, pysyvien vastaavien hyödykkeiden luovutustappiot",1710493,KKNR
11670,"8110 Satunnaiset kulut, omistusosuuksien luovutukset",1724605,KKNR
11671,"8120 Satunnaiset kulut, vahingonkorvaukset ja sopimussakot",1738717,KKNR
11672,8130 Annetut akordit ja konserniavustukset,1752829,KKNR
11673,8150 Muut satunnaiset kulut,1766941,KKNR
11674,8500-8599 Poistoeron lisäys (vähennys),3305149,KKNR
11675,8500 Poistoeron lisäys,1781053,KKNR
11676,8550 Poistoeron vähennys,1795165,KKNR
11677,8600-8699 Varausten lisäys (vähennys),1809277,KKNR
11678,8600 Varausten lisäys,1823389,KKNR
11679,8650 Varausten vähennys,1837501,KKNR
11680,8700-8759 Rahastojen lisäys (vähennys),1851613,KKNR
11681,8700 Rahastojen lisäys,1865725,KKNR
11682,8750 Rahastojen vähennys,1879837,KKNR
11683,8800-8800 Tilikauden ylijäämä (alijäämä),3573277,KKNR
11684,"8800 Tilikauden ylijäämä (alijäämä), tili",3164029,KKNR
11685,Luontoisetujen raha-arvot,525085,KKNR
11686,Palautusjärjestelmän arvonlisävero käyttötaloudesta,412189,KKNR
11687,Toimintatuotot,3319262,KKNR
11688,3000-3199 Myyntituotot,3333374,KKNR
11689,"3005 Myyntituotot, tili",3051134,KKNR
11690,3200-3299 Maksutuotot,3361598,KKNR
11691,"3295 Maksutuotot, tili",3065246,KKNR
11692,3300-3399 Tuet ja avustukset,3375710,KKNR
11693,3300 Tuet ja avustukset (muilta),2232638,KKNR
11694,3350 Tuet ja avustukset muilta kunnilta,2938238,KKNR
11695,3390 Palkkatuki,1893950,KKNR
11696,3400-3559 Muut toimintatuotot,3389822,KKNR
11697,3400-3499 Vuokratuotot,3403934,KKNR
11698,"3499 Vuokratuotot, muut",2204414,KKNR
11699,3440 Maa- ja vesialueiden vuokratuotot,2218526,KKNR
11700,3500-3559 Muut tuotot,793214,KKNR
11701,3510 Pysyvien vastaavien hyödykkeiden luovutusvoitot,779102,KKNR
11702,3521 Vakuutusyhtiöiden vahinkovakuutuskorvaukset,1922174,KKNR
11703,"3530 Muut tuotot, erittelemättömät",807326,KKNR
11704,3536 Sakot ja uhkasakot,1216574,KKNR
11705,3700-3799 Valmistus omaan käyttöön,2881790,KKNR
11706,"3710 Valmistus omaan käyttöön, tili",3079358,KKNR
11707,Toimintakulut,3418046,KKNR
11708,4000-4299 Henkilöstökulut,3276926,KKNR
11709,4000-4099 Palkat ja palkkiot,3347486,KKNR
11710,4000 Maksetut palkat ja palkkiot,2246750,KKNR
11711,4060 Jaksotetut palkat ja palkkiot,2260862,KKNR
11712,4065 Aktivoidut palkat ja palkkiot,2274974,KKNR
11713,4090 Henkilöstökorvaukset,2289086,KKNR
11714,4100-4229 Henkilösivukulut,3488606,KKNR
11715,4100-4149 Eläkekulut,3587390,KKNR
11716,4110 Eläkevakuutusmaksut,2303198,KKNR
11717,4120 Maksetut eläkkeet,2317310,KKNR
11718,4130 Jaksotetut eläkekulut,2331422,KKNR
11719,4135 Aktivoidut eläkemenot,2345534,KKNR
11720,4150-4229 Muut henkilösivukulut,4321214,KKNR
11721,"4210 Muut henkilösivukulut, erittelemättömät",2373758,KKNR
11722,4190 Jaksotetut  sosiaalivakuutusmaksut,2387870,KKNR
11723,4200 Aktivoidut sosiaalivakuutusmaksut,2401982,KKNR
11724,4300-4499 Palvelujen ostot,383966,KKNR
11725,4300-4339 Asiakaspalvelujen ostot,2416094,KKNR
11726,"4300 Asiakaspalvelujen ostot, erittelemättömät",2430206,KKNR
11727,4315 Palveluseteli,2444318,KKNR
11728,4340-4499 Muiden palvelujen ostot,2458430,KKNR
11729,4340 Asiantuntijapalvelut,2740670,KKNR
11730,4341 Toimistopalvelut,2754782,KKNR
11731,4342 ICT-palvelut,2472542,KKNR
11732,4344 Rahoitus- ja pankkipalvelut,2486654,KKNR
11733,4346 Työvoiman vuokraus,2500766,KKNR
11734,"4350 Painatukset, ilmoitukset ja markkinointi",2514878,KKNR
11735,4360 Posti- ja kuriiripalvelut,2528990,KKNR
11736,4370 Vakuutukset,2867678,KKNR
11737,4380 Puhtaanapito- ja pesulapalvelut,2543102,KKNR
11738,4390 Rakennusten ja alueiden rakentamis- ja kunnossapitopalvelut,2557214,KKNR
11739,"4400 Koneiden, kaluston ja laitteiden rakentamis- ja kunnossapitopalvelut",2571326,KKNR
11740,4410 Majoitus- ja ravitsemispalvelut,2585438,KKNR
11741,4420 Matkustus- ja kuljetuspalvelut,2599550,KKNR
11742,4430 Sosiaali- ja terveyspalvelut,2613662,KKNR
11743,4440 Koulutus- ja kulttuuripalvelut,2627774,KKNR
11744,4445 Koulutuskorvaukset työnantajille,2924126,KKNR
11745,4450 Osuus verotuskustannuksiin,2641886,KKNR
11746,4460 Muut yhteistoimintaosuudet,2655998,KKNR
11747,4470 Muut palvelut,2670110,KKNR
11748,4480 Aktivoidut palvelujen ostot,2684222,KKNR
11749,"4500-4699 Aineet, tarvikkeet ja tavarat",426302,KKNR
11750,4500-4699 Ostot tilikauden aikana,3559166,KKNR
11751,4500 Toimisto- ja koulutarvikkeet,1936286,KKNR
11752,4510 Kirjallisuus,1950398,KKNR
11753,4520 Elintarvikkeet,1964510,KKNR
11754,4530 Vaatteisto,1978622,KKNR
11755,4533 Lääkkeet,2768894,KKNR
11756,4534 Hoitotarvikkeet,2783006,KKNR
11757,4550 Puhdistusaineet ja -tarvikkeet,1992734,KKNR
11758,4560 Poltto- ja voiteluaineet,2006846,KKNR
11759,4568 Lämmitys,2020958,KKNR
11760,4569 Sähkö ja kaasu,2035070,KKNR
11761,4570 Vesi,2049182,KKNR
11762,4580 Kalusto,2063294,KKNR
