,Toslaji ,Tili,Tilin nimi,Kp,KP:n nimi,Tositepvm,Tositenumero,Tot eurot,Toimittajan nimi, Toimittaja Y-tun/sotu,Docid
5246,OR1,4840,Koneiden ja laitteiden vuokrat,7322,Sorrilan koulun keittiö,2018-08-01 00:00:00,20215557,0.62,TELIA FINANCE FINLAND,2123305-7,378880
5247,OR1,4840,Koneiden ja laitteiden vuokrat,7322,Sorrilan koulun keittiö,2018-08-01 00:00:00,20215557,8.23,TELIA FINANCE FINLAND,2123305-7,378880
5248,OR1,4840,Koneiden ja laitteiden vuokrat,7322,Sorrilan koulun keittiö,2018-08-03 00:00:00,20219909,0.62,TELIA FINANCE FINLAND,2123305-7,384306
5249,OR1,4840,Koneiden ja laitteiden vuokrat,7322,Sorrilan koulun keittiö,2018-08-03 00:00:00,20219909,8.23,TELIA FINANCE FINLAND,2123305-7,384306
5250,OR1,4840,Koneiden ja laitteiden vuokrat,7322,Sorrilan koulun keittiö,2018-08-03 00:00:00,20219909,0.61,TELIA FINANCE FINLAND,2123305-7,384306
5251,OR1,4840,Koneiden ja laitteiden vuokrat,7322,Sorrilan koulun keittiö,2018-08-03 00:00:00,20219909,8.23,TELIA FINANCE FINLAND,2123305-7,384306
5252,OR1,4840,Koneiden ja laitteiden vuokrat,7322,Sorrilan koulun keittiö,2018-08-03 00:00:00,20219909,0.61,TELIA FINANCE FINLAND,2123305-7,384306
5253,OR1,4840,Koneiden ja laitteiden vuokrat,7322,Sorrilan koulun keittiö,2018-08-03 00:00:00,20219909,8.23,TELIA FINANCE FINLAND,2123305-7,384306
5254,OR1,4840,Koneiden ja laitteiden vuokrat,7322,Sorrilan koulun keittiö,2018-08-03 00:00:00,20219909,0.62,TELIA FINANCE FINLAND,2123305-7,384306
5255,OR1,4840,Koneiden ja laitteiden vuokrat,7322,Sorrilan koulun keittiö,2018-08-03 00:00:00,20219909,8.23,TELIA FINANCE FINLAND,2123305-7,384306
5256,OR1,4840,Koneiden ja laitteiden vuokrat,7322,Sorrilan koulun keittiö,2018-08-03 00:00:00,20219909,0.51,TELIA FINANCE FINLAND,2123305-7,384306
5257,OR1,4840,Koneiden ja laitteiden vuokrat,7322,Sorrilan koulun keittiö,2018-08-03 00:00:00,20219909,6.84,TELIA FINANCE FINLAND,2123305-7,384306
5258,OR1,4840,Koneiden ja laitteiden vuokrat,7325,Ruokapalvelukeskus,2018-08-01 00:00:00,20215557,1.59,TELIA FINANCE FINLAND,2123305-7,378880
5259,OR1,4840,Koneiden ja laitteiden vuokrat,7325,Ruokapalvelukeskus,2018-08-01 00:00:00,20215557,21.31,TELIA FINANCE FINLAND,2123305-7,378880
5260,OR1,4840,Koneiden ja laitteiden vuokrat,7325,Ruokapalvelukeskus,2018-08-01 00:00:00,20216061,0.58,TELIA FINANCE FINLAND,2123305-7,378881
5261,OR1,4840,Koneiden ja laitteiden vuokrat,7325,Ruokapalvelukeskus,2018-08-01 00:00:00,20216061,7.78,TELIA FINANCE FINLAND,2123305-7,378881
5262,OR1,4840,Koneiden ja laitteiden vuokrat,7325,Ruokapalvelukeskus,2018-08-03 00:00:00,20219909,1.59,TELIA FINANCE FINLAND,2123305-7,384306
5263,OR1,4840,Koneiden ja laitteiden vuokrat,7325,Ruokapalvelukeskus,2018-08-03 00:00:00,20219909,21.31,TELIA FINANCE FINLAND,2123305-7,384306
5264,OR1,4840,Koneiden ja laitteiden vuokrat,7325,Ruokapalvelukeskus,2018-08-03 00:00:00,20219910,0.58,TELIA FINANCE FINLAND,2123305-7,384307
5265,OR1,4840,Koneiden ja laitteiden vuokrat,7325,Ruokapalvelukeskus,2018-08-03 00:00:00,20219910,7.77,TELIA FINANCE FINLAND,2123305-7,384307
5266,OR1,4840,Koneiden ja laitteiden vuokrat,7328,Keskuskeittiö Sampo,2018-08-01 00:00:00,20215557,2.85,TELIA FINANCE FINLAND,2123305-7,378880
5267,OR1,4840,Koneiden ja laitteiden vuokrat,7328,Keskuskeittiö Sampo,2018-08-01 00:00:00,20215557,37.97,TELIA FINANCE FINLAND,2123305-7,378880
5268,OR1,4840,Koneiden ja laitteiden vuokrat,7328,Keskuskeittiö Sampo,2018-08-03 00:00:00,20219909,2.86,TELIA FINANCE FINLAND,2123305-7,384306
5269,OR1,4840,Koneiden ja laitteiden vuokrat,7328,Keskuskeittiö Sampo,2018-08-03 00:00:00,20219909,38,TELIA FINANCE FINLAND,2123305-7,384306
5270,OR1,4840,Koneiden ja laitteiden vuokrat,7330,Naakan keittiö,2018-08-01 00:00:00,20215557,0.62,TELIA FINANCE FINLAND,2123305-7,378880
5271,OR1,4840,Koneiden ja laitteiden vuokrat,7330,Naakan keittiö,2018-08-01 00:00:00,20215557,8.23,TELIA FINANCE FINLAND,2123305-7,378880
5272,OR1,4840,Koneiden ja laitteiden vuokrat,7330,Naakan keittiö,2018-08-01 00:00:00,20215557,0.62,TELIA FINANCE FINLAND,2123305-7,378880
5273,OR1,4840,Koneiden ja laitteiden vuokrat,7330,Naakan keittiö,2018-08-01 00:00:00,20215557,8.23,TELIA FINANCE FINLAND,2123305-7,378880
5274,OR1,4840,Koneiden ja laitteiden vuokrat,7330,Naakan keittiö,2018-08-01 00:00:00,20215557,0.42,TELIA FINANCE FINLAND,2123305-7,378880
5275,OR1,4840,Koneiden ja laitteiden vuokrat,7330,Naakan keittiö,2018-08-01 00:00:00,20215557,5.63,TELIA FINANCE FINLAND,2123305-7,378880
5276,OR1,4840,Koneiden ja laitteiden vuokrat,7330,Naakan keittiö,2018-08-03 00:00:00,20219909,0.62,TELIA FINANCE FINLAND,2123305-7,384306
5277,OR1,4840,Koneiden ja laitteiden vuokrat,7330,Naakan keittiö,2018-08-03 00:00:00,20219909,8.23,TELIA FINANCE FINLAND,2123305-7,384306
5278,OR1,4840,Koneiden ja laitteiden vuokrat,7330,Naakan keittiö,2018-08-03 00:00:00,20219909,0.62,TELIA FINANCE FINLAND,2123305-7,384306
5279,OR1,4840,Koneiden ja laitteiden vuokrat,7330,Naakan keittiö,2018-08-03 00:00:00,20219909,8.23,TELIA FINANCE FINLAND,2123305-7,384306
5280,OR1,4840,Koneiden ja laitteiden vuokrat,7330,Naakan keittiö,2018-08-03 00:00:00,20219909,0.42,TELIA FINANCE FINLAND,2123305-7,384306
5281,OR1,4840,Koneiden ja laitteiden vuokrat,7330,Naakan keittiö,2018-08-03 00:00:00,20219909,5.63,TELIA FINANCE FINLAND,2123305-7,384306
5282,OR1,4840,Koneiden ja laitteiden vuokrat,7343,Siivouspalvelukeskus,2018-08-01 00:00:00,20215872,184.01,TELIA FINANCE FINLAND,2123305-7,378879
5283,OR1,4840,Koneiden ja laitteiden vuokrat,7343,Siivouspalvelukeskus,2018-08-03 00:00:00,20218422,184.01,TELIA FINANCE FINLAND,2123305-7,384305
5284,OR2,4840,Koneiden ja laitteiden vuokrat,7350,Vesilaitos,2018-08-01 00:00:00,20400549,41.87,TELIA FINANCE FINLAND,2123305-7,378878
5285,OR2,4840,Koneiden ja laitteiden vuokrat,7350,Vesilaitos,2018-08-01 00:00:00,20400549,4.14,TELIA FINANCE FINLAND,2123305-7,378878
5286,OR2,4840,Koneiden ja laitteiden vuokrat,7350,Vesilaitos,2018-08-01 00:00:00,20400549,3.65,TELIA FINANCE FINLAND,2123305-7,378878
5287,OR2,4840,Koneiden ja laitteiden vuokrat,7350,Vesilaitos,2018-08-01 00:00:00,20400549,0.36,TELIA FINANCE FINLAND,2123305-7,378878
5288,OR2,4840,Koneiden ja laitteiden vuokrat,7350,Vesilaitos,2018-08-02 00:00:00,20400633,491.4,KEMIRA OYJ,0109823-0,383897
5289,OR2,4840,Koneiden ja laitteiden vuokrat,7350,Vesilaitos,2018-08-02 00:00:00,20400633,48.6,KEMIRA OYJ,0109823-0,383897
5290,OR2,4840,Koneiden ja laitteiden vuokrat,7350,Vesilaitos,2018-08-03 00:00:00,20400637,41.87,TELIA FINANCE FINLAND,2123305-7,384304
5291,OR2,4840,Koneiden ja laitteiden vuokrat,7350,Vesilaitos,2018-08-03 00:00:00,20400637,4.14,TELIA FINANCE FINLAND,2123305-7,384304
5292,OR2,4840,Koneiden ja laitteiden vuokrat,7350,Vesilaitos,2018-08-03 00:00:00,20400637,3.65,TELIA FINANCE FINLAND,2123305-7,384304
5293,OR2,4840,Koneiden ja laitteiden vuokrat,7350,Vesilaitos,2018-08-03 00:00:00,20400637,0.36,TELIA FINANCE FINLAND,2123305-7,384304
5294,OR2,4840,Koneiden ja laitteiden vuokrat,7350,Vesilaitos,2018-08-31 00:00:00,20400702,491.45,KEMIRA OYJ,0109823-0,390466
5295,OR2,4840,Koneiden ja laitteiden vuokrat,7350,Vesilaitos,2018-08-31 00:00:00,20400702,48.52,KEMIRA OYJ,0109823-0,390466
5296,OR2,4840,Koneiden ja laitteiden vuokrat,7355,Viemärilaitos,2018-08-01 00:00:00,20400549,36.78,TELIA FINANCE FINLAND,2123305-7,378878
5297,OR2,4840,Koneiden ja laitteiden vuokrat,7355,Viemärilaitos,2018-08-01 00:00:00,20400549,3.64,TELIA FINANCE FINLAND,2123305-7,378878
5298,OR2,4840,Koneiden ja laitteiden vuokrat,7355,Viemärilaitos,2018-08-01 00:00:00,20400549,3.65,TELIA FINANCE FINLAND,2123305-7,378878
5299,OR2,4840,Koneiden ja laitteiden vuokrat,7355,Viemärilaitos,2018-08-01 00:00:00,20400549,0.37,TELIA FINANCE FINLAND,2123305-7,378878
5300,OR2,4840,Koneiden ja laitteiden vuokrat,7355,Viemärilaitos,2018-08-02 00:00:00,20400634,491.4,KEMIRA OYJ,0109823-0,383898
5301,OR2,4840,Koneiden ja laitteiden vuokrat,7355,Viemärilaitos,2018-08-02 00:00:00,20400634,48.6,KEMIRA OYJ,0109823-0,383898
5302,OR2,4840,Koneiden ja laitteiden vuokrat,7355,Viemärilaitos,2018-08-03 00:00:00,20400637,36.78,TELIA FINANCE FINLAND,2123305-7,384304
5303,OR2,4840,Koneiden ja laitteiden vuokrat,7355,Viemärilaitos,2018-08-03 00:00:00,20400637,3.64,TELIA FINANCE FINLAND,2123305-7,384304
5304,OR2,4840,Koneiden ja laitteiden vuokrat,7355,Viemärilaitos,2018-08-03 00:00:00,20400637,3.65,TELIA FINANCE FINLAND,2123305-7,384304
5305,OR2,4840,Koneiden ja laitteiden vuokrat,7355,Viemärilaitos,2018-08-03 00:00:00,20400637,0.37,TELIA FINANCE FINLAND,2123305-7,384304
5306,OR2,4840,Koneiden ja laitteiden vuokrat,7355,Viemärilaitos,2018-08-24 00:00:00,20400682,318.53,NCH SUOMI OY AB,0111921-4,388402
5307,OR2,4840,Koneiden ja laitteiden vuokrat,7355,Viemärilaitos,2018-08-24 00:00:00,20400682,31.45,NCH SUOMI OY AB,0111921-4,388402
5308,OR2,4840,Koneiden ja laitteiden vuokrat,7355,Viemärilaitos,2018-08-29 00:00:00,20400690,27.15,WOIKOSKI OY AB,0165735-4,389189
5309,OR2,4840,Koneiden ja laitteiden vuokrat,7355,Viemärilaitos,2018-08-29 00:00:00,20400690,2.69,WOIKOSKI OY AB,0165735-4,389189
5310,OR1,4860,Muut vuokrat,2010,Soten yleishallinto,2018-08-24 00:00:00,20219756,9.04,LINDSTRÖM OY,1712792-1,388445
5311,OR1,4860,Muut vuokrat,2010,Soten yleishallinto,2018-08-24 00:00:00,20220154,40.85,LINDSTRÖM OY,1712792-1,388443
5312,OR1,4860,Muut vuokrat,3015,Avosairaanhoito,2018-08-16 00:00:00,20219336,433.74,LINDSTRÖM OY,1712792-1,387031
5313,OR1,4860,Muut vuokrat,3015,Avosairaanhoito,2018-08-16 00:00:00,20219467,116.51,LINDSTRÖM OY,1712792-1,387030
5314,OR1,4860,Muut vuokrat,3015,Avosairaanhoito,2018-08-24 00:00:00,20220154,89.3,LINDSTRÖM OY,1712792-1,388443
5315,OR1,4860,Muut vuokrat,3015,Avosairaanhoito,2018-08-31 00:00:00,20221960,468.8,LINDSTRÖM OY,1712792-1,393741
5316,OR1,4860,Muut vuokrat,3015,Avosairaanhoito,2018-08-31 00:00:00,20221962,116.09,LINDSTRÖM OY,1712792-1,393744
5317,OR1,4860,Muut vuokrat,3020,Mielenterveystoimisto,2018-08-06 00:00:00,20218291,17.94,LINDSTRÖM OY,1712792-1,384947
5318,OR1,4860,Muut vuokrat,3020,Mielenterveystoimisto,2018-08-20 00:00:00,20219266,21.42,NYKYPESU OY,0977031-9,387615
5319,OR1,4860,Muut vuokrat,3020,Mielenterveystoimisto,2018-08-24 00:00:00,20219713,11.32,LINDSTRÖM OY,1712792-1,388446
5320,OR1,4860,Muut vuokrat,3055,Hammashuolto,2018-08-24 00:00:00,20220154,38.28,LINDSTRÖM OY,1712792-1,388443
5321,OR1,4860,Muut vuokrat,3055,Hammashuolto,2018-08-24 00:00:00,20220155,370.51,LINDSTRÖM OY,1712792-1,388455
5322,OR1,4860,Muut vuokrat,3085,Terveyskeskussairaala,2018-08-16 00:00:00,20219467,163.11,LINDSTRÖM OY,1712792-1,387030
5323,OR1,4860,Muut vuokrat,3085,Terveyskeskussairaala,2018-08-16 00:00:00,20220088,53.32,LINDSTRÖM OY,1712792-1,387032
5324,OR1,4860,Muut vuokrat,3085,Terveyskeskussairaala,2018-08-16 00:00:00,20220088,938.31,LINDSTRÖM OY,1712792-1,387032
5325,OR1,4860,Muut vuokrat,3085,Terveyskeskussairaala,2018-08-24 00:00:00,20220154,25.54,LINDSTRÖM OY,1712792-1,388443
5326,OR1,4860,Muut vuokrat,3085,Terveyskeskussairaala,2018-08-31 00:00:00,20221050,2662.74,COMFORTA OY,1635654-6,391704
5327,OR1,4860,Muut vuokrat,3085,Terveyskeskussairaala,2018-08-31 00:00:00,20221962,162.52,LINDSTRÖM OY,1712792-1,393744
5328,OR1,4860,Muut vuokrat,3089,Muistikeskus,2018-08-16 00:00:00,20219467,108.74,LINDSTRÖM OY,1712792-1,387030
5329,OR1,4860,Muut vuokrat,3089,Muistikeskus,2018-08-16 00:00:00,20220088,2.72,LINDSTRÖM OY,1712792-1,387032
5330,OR1,4860,Muut vuokrat,3089,Muistikeskus,2018-08-16 00:00:00,20220088,291.06,LINDSTRÖM OY,1712792-1,387032
5331,OR1,4860,Muut vuokrat,3089,Muistikeskus,2018-08-24 00:00:00,20219951,21,LINDSTRÖM OY,1712792-1,388444
5332,OR1,4860,Muut vuokrat,3089,Muistikeskus,2018-08-31 00:00:00,20221844,1332.87,COMFORTA OY,1635654-6,391708
5333,OR1,4860,Muut vuokrat,3089,Muistikeskus,2018-08-31 00:00:00,20221962,108.34,LINDSTRÖM OY,1712792-1,393744
5334,OR1,4860,Muut vuokrat,3090,Kuntoutuspalvelut2015-,2018-08-16 00:00:00,20219337,5.64,LINDSTRÖM OY,1712792-1,387034
5335,OR1,4860,Muut vuokrat,3090,Kuntoutuspalvelut2015-,2018-08-16 00:00:00,20219337,254.94,LINDSTRÖM OY,1712792-1,387034
5336,OR1,4860,Muut vuokrat,3090,Kuntoutuspalvelut2015-,2018-08-24 00:00:00,20219712,13.8,LINDSTRÖM OY,1712792-1,388442
5337,OR1,4860,Muut vuokrat,3090,Kuntoutuspalvelut2015-,2018-08-24 00:00:00,20220154,17.86,LINDSTRÖM OY,1712792-1,388443
5338,OR1,4860,Muut vuokrat,3090,Kuntoutuspalvelut2015-,2018-08-31 00:00:00,20221994,254.56,LINDSTRÖM OY,1712792-1,393747
5339,OR1,4860,Muut vuokrat,3110,Kotihoito,2018-08-16 00:00:00,20219115,6,LINDSTRÖM OY,1712792-1,387029
5340,OR1,4860,Muut vuokrat,3110,Kotihoito,2018-08-16 00:00:00,20219115,675.88,LINDSTRÖM OY,1712792-1,387029
5341,OR1,4860,Muut vuokrat,3110,Kotihoito,2018-08-31 00:00:00,20221769,670.46,LINDSTRÖM OY,1712792-1,393743
5342,OR1,4860,Muut vuokrat,3115,Päiväkeskustoiminta,2018-08-16 00:00:00,20219058,33.16,LINDSTRÖM OY,1712792-1,387028
5343,OR1,4860,Muut vuokrat,3115,Päiväkeskustoiminta,2018-08-24 00:00:00,20219847,68.28,LINDSTRÖM OY,1712792-1,388450
5344,OR1,4860,Muut vuokrat,3115,Päiväkeskustoiminta,2018-08-24 00:00:00,20220154,17.86,LINDSTRÖM OY,1712792-1,388443
5345,OR1,4860,Muut vuokrat,3115,Päiväkeskustoiminta,2018-08-31 00:00:00,20221048,122.29,COMFORTA OY,1635654-6,391702
5346,OR1,4860,Muut vuokrat,3115,Päiväkeskustoiminta,2018-08-31 00:00:00,20221049,61.5,COMFORTA OY,1635654-6,391703
5347,OR1,4860,Muut vuokrat,3115,Päiväkeskustoiminta,2018-08-31 00:00:00,20221961,33.16,LINDSTRÖM OY,1712792-1,393742
5348,OR1,4860,Muut vuokrat,3124,Tilapäinen ryhmäkoti,2018-08-31 00:00:00,20221053,530.05,COMFORTA OY,1635654-6,391709
5349,OR1,4860,Muut vuokrat,3130,Ryhmäkodit,2018-08-24 00:00:00,20219846,134.25,LINDSTRÖM OY,1712792-1,388449
5350,OR1,4860,Muut vuokrat,3135,Tehostettu palv.as. oma tuotan,2018-08-24 00:00:00,20219845,207.8,LINDSTRÖM OY,1712792-1,388448
5351,OR1,4860,Muut vuokrat,3135,Tehostettu palv.as. oma tuotan,2018-08-24 00:00:00,20219848,657.62,LINDSTRÖM OY,1712792-1,388451
5352,OR1,4860,Muut vuokrat,3135,Tehostettu palv.as. oma tuotan,2018-08-24 00:00:00,20219849,439.77,LINDSTRÖM OY,1712792-1,388452
5353,OR1,4860,Muut vuokrat,3135,Tehostettu palv.as. oma tuotan,2018-08-24 00:00:00,20219850,743.9,LINDSTRÖM OY,1712792-1,388453
5354,OR1,4860,Muut vuokrat,3135,Tehostettu palv.as. oma tuotan,2018-08-31 00:00:00,20221048,1771.84,COMFORTA OY,1635654-6,391702
5355,OR1,4860,Muut vuokrat,3135,Tehostettu palv.as. oma tuotan,2018-08-31 00:00:00,20221051,612.8,COMFORTA OY,1635654-6,391706
5356,OR1,4860,Muut vuokrat,3135,Tehostettu palv.as. oma tuotan,2018-08-31 00:00:00,20221052,1058.05,COMFORTA OY,1635654-6,391707
5357,OR1,4860,Muut vuokrat,3135,Tehostettu palv.as. oma tuotan,2018-08-31 00:00:00,20221054,333.09,COMFORTA OY,1635654-6,391710
5358,OR1,4860,Muut vuokrat,3140,Tehostettu palv.as. ostopalv.,2018-08-31 00:00:00,20220956,1181.85,COMFORTA OY,1635654-6,391705
5359,OR1,4860,Muut vuokrat,3275,Terveysneuvonta 2010 -,2018-08-24 00:00:00,20220154,25.53,LINDSTRÖM OY,1712792-1,388443
5360,OR1,4860,Muut vuokrat,4210,Naakan koulu,2018-08-16 00:00:00,20219672,32.8,LINDSTRÖM OY,1712792-1,387063
5361,OR1,4860,Muut vuokrat,5405,Kirjastopalvelut,2018-08-16 00:00:00,20219119,39.36,LINDSTRÖM OY,1712792-1,387064
5362,OR1,4860,Muut vuokrat,7155,Puistojen kunnossapito,2018-08-27 00:00:00,20220016,40.02,LINDSTRÖM OY,1712792-1,388752
5363,OR1,4860,Muut vuokrat,7155,Puistojen kunnossapito,2018-08-27 00:00:00,20220016,40.02,LINDSTRÖM OY,1712792-1,388752
5364,OR1,4901,Välilliset verot,3085,Terveyskeskussairaala,2018-08-20 00:00:00,20219737,160.23,LIIKENNE-JA VIESTINTÄVIRASTO TRAFI-,1031715-9,387731
5365,OR1,4901,Välilliset verot,3110,Kotihoito,2018-08-16 00:00:00,20217944,213.16,LIIKENNE-JA VIESTINTÄVIRASTO TRAFI-,1031715-9,382823
5366,OR1,4901,Välilliset verot,3110,Kotihoito,2018-08-20 00:00:00,20219286,160.23,LIIKENNE-JA VIESTINTÄVIRASTO TRAFI-,1031715-9,387748
5367,OR1,4901,Välilliset verot,3110,Kotihoito,2018-08-24 00:00:00,20217943,213.16,LIIKENNE-JA VIESTINTÄVIRASTO TRAFI-,1031715-9,382822
5368,OR1,4901,Välilliset verot,7270,Ajoneuvot,2018-08-31 00:00:00,20220577,580.71,LIIKENNE-JA VIESTINTÄVIRASTO TRAFI-,1031715-9,389601
5369,OR1,4901,Välilliset verot,7325,Ruokapalvelukeskus,2018-08-06 00:00:00,20218491,459.53,LIIKENNE-JA VIESTINTÄVIRASTO TRAFI-,1031715-9,385242
5370,OR1,4910,Välittömät verot,1145,Maaomaisuus ja kiinteistönmuod,2018-08-06 00:00:00,20218484,84.6,VEROHALLINTO,,384979
5371,OR1,4910,Välittömät verot,1145,Maaomaisuus ja kiinteistönmuod,2018-08-06 00:00:00,20218485,34.23,VEROHALLINTO,,384980
5372,OR1,4910,Välittömät verot,1145,Maaomaisuus ja kiinteistönmuod,2018-08-06 00:00:00,20218486,119.7,VEROHALLINTO,,384981
5373,OR1,4940,Muut kulut,1020,Valtuusto,2018-08-20 00:00:00,20219287,474.3,TERVAKOSKI OY,1516296-9,387793
5374,OR1,4940,Muut kulut,1040,Hallitustyöskentely,2018-08-20 00:00:00,20219287,1354.86,TERVAKOSKI OY,1516296-9,387793
5375,OR1,4940,Muut kulut,1051,Suhdetoiminta,2018-08-15 00:00:00,20219466,150,SÄÄKSMÄEN RESERVINALIUPSEERIT JA RE,,386989
5376,OR1,4940,Muut kulut,1072,Lähettipalvelut,2018-08-24 00:00:00,20219854,294.19,LIIKENNE-JA VIESTINTÄVIRASTO TRAFI-,1031715-9,388570
5377,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-02 00:00:00,20218858,481.08,INTRUM JUSTITIA OY,1470246-8,383964
5378,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-02 00:00:00,20218859,247.08,INTRUM JUSTITIA OY,1470246-8,383965
5379,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-02 00:00:00,20218859,-247.08,INTRUM JUSTITIA OY,1470246-8,383965
5380,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-02 00:00:00,20218860,43,INTRUM JUSTITIA OY,1470246-8,383966
5381,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-02 00:00:00,20218860,-43,INTRUM JUSTITIA OY,1470246-8,383966
5382,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-02 00:00:00,20218861,-499.87,INTRUM JUSTITIA OY,1470246-8,383970
5383,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-02 00:00:00,20218863,70,INTRUM JUSTITIA OY,1470246-8,383975
5384,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-02 00:00:00,20218863,-70,INTRUM JUSTITIA OY,1470246-8,383975
5385,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-02 00:00:00,20218864,7.54,INTRUM JUSTITIA OY,1470246-8,383976
5386,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-02 00:00:00,20218864,492.67,INTRUM JUSTITIA OY,1470246-8,383976
5387,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-02 00:00:00,20218864,-492.67,INTRUM JUSTITIA OY,1470246-8,383976
5388,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-02 00:00:00,20218866,49,INTRUM JUSTITIA OY,1470246-8,383979
5389,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-02 00:00:00,20218866,-49,INTRUM JUSTITIA OY,1470246-8,383979
5390,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-02 00:00:00,20218867,475.08,INTRUM JUSTITIA OY,1470246-8,383980
5391,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-02 00:00:00,20218867,-475.08,INTRUM JUSTITIA OY,1470246-8,383980
5392,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-02 00:00:00,20218870,50,INTRUM JUSTITIA OY,1470246-8,383983
5393,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-02 00:00:00,20218870,-50,INTRUM JUSTITIA OY,1470246-8,383983
5394,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-02 00:00:00,20218872,209.83,INTRUM JUSTITIA OY,1470246-8,383985
5395,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-02 00:00:00,20218872,-209.83,INTRUM JUSTITIA OY,1470246-8,383985
5396,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-17 00:00:00,20219354,463.71,INTRUM JUSTITIA OY,1470246-8,387303
5397,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-17 00:00:00,20219354,-463.71,INTRUM JUSTITIA OY,1470246-8,387303
5398,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-17 00:00:00,20219355,264.71,INTRUM JUSTITIA OY,1470246-8,387304
5399,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-17 00:00:00,20219355,-264.71,INTRUM JUSTITIA OY,1470246-8,387304
5400,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-31 00:00:00,20220284,183.5,INTRUM JUSTITIA OY,1470246-8,389874
5401,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-31 00:00:00,20220284,-183.5,INTRUM JUSTITIA OY,1470246-8,389874
5402,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-31 00:00:00,20220288,42.96,INTRUM JUSTITIA OY,1470246-8,389878
5403,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-31 00:00:00,20220288,-42.96,INTRUM JUSTITIA OY,1470246-8,389878
5404,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-31 00:00:00,20220289,37.04,INTRUM JUSTITIA OY,1470246-8,389879
5405,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-31 00:00:00,20220289,-37.04,INTRUM JUSTITIA OY,1470246-8,389879
5406,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-31 00:00:00,20220290,12.52,INTRUM JUSTITIA OY,1470246-8,389880
5407,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-31 00:00:00,20220290,314.96,INTRUM JUSTITIA OY,1470246-8,389880
5408,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-31 00:00:00,20220290,-314.96,INTRUM JUSTITIA OY,1470246-8,389880
5409,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-31 00:00:00,20220291,85,INTRUM JUSTITIA OY,1470246-8,389881
5410,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-31 00:00:00,20220291,-85,INTRUM JUSTITIA OY,1470246-8,389881
5411,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-31 00:00:00,20220292,45,INTRUM JUSTITIA OY,1470246-8,389882
5412,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-31 00:00:00,20220292,-45,INTRUM JUSTITIA OY,1470246-8,389882
5413,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-31 00:00:00,20220295,49,INTRUM JUSTITIA OY,1470246-8,389885
5414,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-31 00:00:00,20220295,-49,INTRUM JUSTITIA OY,1470246-8,389885
5415,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-31 00:00:00,20220296,50,INTRUM JUSTITIA OY,1470246-8,389886
5416,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-31 00:00:00,20220296,-50,INTRUM JUSTITIA OY,1470246-8,389886
5417,OR1,4940,Muut kulut,1100,Taloushallinto,2018-08-31 00:00:00,20220406,881.96,INTRUM JUSTITIA OY,1470246-8,390470
5418,OR1,4940,Muut kulut,3015,Avosairaanhoito,2018-08-02 00:00:00,20218868,160,INTRUM JUSTITIA OY,1470246-8,383981
5419,OR1,4940,Muut kulut,3015,Avosairaanhoito,2018-08-02 00:00:00,20218868,-160,INTRUM JUSTITIA OY,1470246-8,383981
5420,OR1,4940,Muut kulut,3015,Avosairaanhoito,2018-08-13 00:00:00,20219313,5,PIRKANMAAN ULOSOTTOVIRASTO,2302414-4,386388
